事故類型及型態子類別名稱,發生年度,發生月份,發生日期,處理單位名稱警局層,發生地點,天候名稱,道路類別-第1當事者-名稱,當事者順位,當事者區分-類別-大類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,肇因研判子類別名稱-主要,肇事逃逸類別名稱-是否肇逃
側撞,2022,9.0,20220923.0,臺南市政府警察局,臺南市永康區中華路口 / 臺南市永康區中華路口,晴,市區道路,1.0,小貨車(含客、貨兩用),男,27.0,未注意車前狀態,否
側撞,2022,9.0,20220923.0,臺南市政府警察局,臺南市永康區中華路口 / 臺南市永康區中華路口,晴,市區道路,2.0,機車,男,66.0,未注意車前狀態,否
側撞,2022,9.0,20220923.0,臺南市政府警察局,臺南市永康區中華路口 / 臺南市永康區中華路口,晴,市區道路,3.0,人,男,28.0,未注意車前狀態,否
側撞,2022,9.0,20220923.0,桃園市政府警察局,桃園市平鎮區中豐路南勢二段口 / 桃園市平鎮區三興路口,晴,市區道路,1.0,小貨車(含客、貨兩用),男,48.0,未依規定讓車,否
側撞,2022,9.0,20220923.0,桃園市政府警察局,桃園市平鎮區中豐路南勢二段口 / 桃園市平鎮區三興路口,晴,市區道路,2.0,機車,女,67.0,未依規定讓車,否
側撞,2022,9.0,20220923.0,桃園市政府警察局,桃園市桃園區春日路北側 / 桃園市桃園區經國路東側,晴,市區道路,1.0,小客車,男,34.0,違反號誌管制或指揮,否
側撞,2022,9.0,20220923.0,桃園市政府警察局,桃園市桃園區春日路北側 / 桃園市桃園區經國路東側,晴,市區道路,2.0,機車,男,72.0,違反號誌管制或指揮,否
路口交岔撞,2022,9.0,20220923.0,彰化縣警察局,彰化縣大城鄉東港村福建路27弄前0.0公尺,晴,村里道路,1.0,機車,男,26.0,酒醉(後)駕駛失控,否
路口交岔撞,2022,9.0,20220923.0,彰化縣警察局,彰化縣大城鄉東港村福建路27弄前0.0公尺,晴,村里道路,2.0,小貨車(含客、貨兩用),男,44.0,酒醉(後)駕駛失控,否
路口交岔撞,2022,9.0,20220923.0,彰化縣警察局,彰化縣大城鄉東港村福建路27弄前0.0公尺,晴,村里道路,3.0,人,男,53.0,酒醉(後)駕駛失控,否
撞橋樑、建築物,2022,9.0,20220923.0,南投縣政府警察局,南投縣魚池鄉台21線 68公里800.0公尺處,晴,省道,1.0,小貨車(含客、貨兩用),女,50.0,不明原因肇事,否
撞橋樑、建築物,2022,9.0,20220923.0,南投縣政府警察局,南投縣魚池鄉台21線 68公里800.0公尺處,晴,省道,2.0,,無或物(動物、堆置物),-1.0,不明原因肇事,否
撞橋樑、建築物,2022,9.0,20220923.0,南投縣政府警察局,南投縣魚池鄉台21線 68公里800.0公尺處,晴,省道,3.0,,無或物(動物、堆置物),-1.0,不明原因肇事,否
撞號誌、標誌桿,2022,9.0,20220924.0,苗栗縣警察局,苗栗縣頭屋鄉台13線高速公路橋下,晴,市區道路,1.0,小客車,男,26.0,不明原因肇事,否
撞號誌、標誌桿,2022,9.0,20220924.0,苗栗縣警察局,苗栗縣頭屋鄉台13線高速公路橋下,晴,市區道路,2.0,,無或物(動物、堆置物),-1.0,不明原因肇事,否
撞號誌、標誌桿,2022,9.0,20220924.0,苗栗縣警察局,苗栗縣頭屋鄉台13線高速公路橋下,晴,市區道路,3.0,人,男,53.0,不明原因肇事,否
撞交通島,2022,9.0,20220924.0,臺中市政府警察局,臺中市南區積善里忠明南路前0.0公尺,晴,市區道路,1.0,機車,女,73.0,未注意車前狀態,否
撞交通島,2022,9.0,20220924.0,臺中市政府警察局,臺中市南區積善里忠明南路前0.0公尺,晴,市區道路,2.0,,無或物(動物、堆置物),0.0,未注意車前狀態,否
其他,2022,9.0,20220924.0,雲林縣警察局,雲林縣元長鄉西莊村14之7號,晴,村里道路,1.0,小客車,男,61.0,逆向行駛,否
其他,2022,9.0,20220924.0,雲林縣警察局,雲林縣元長鄉西莊村14之7號,晴,村里道路,2.0,,無或物(動物、堆置物),-1.0,逆向行駛,否
其他,2022,9.0,20220924.0,雲林縣警察局,雲林縣元長鄉西莊村14之7號,晴,村里道路,3.0,人,女,82.0,逆向行駛,否
路口交岔撞,2022,9.0,20220924.0,彰化縣警察局,彰化縣芳苑鄉文津村功湖路草湖段 / 彰化縣芳苑鄉文津村芳草路文津段,晴,村里道路,1.0,機車,女,41.0,未依規定讓車,否
路口交岔撞,2022,9.0,20220924.0,彰化縣警察局,彰化縣芳苑鄉文津村功湖路草湖段 / 彰化縣芳苑鄉文津村芳草路文津段,晴,村里道路,2.0,曳引車,男,52.0,未依規定讓車,否
追撞,2022,9.0,20220924.0,新北市政府警察局,新北市三峽區新北市三峽區龍埔路198016號燈桿旁,晴,市區道路,1.0,機車,男,21.0,未保持行車安全距離,否
追撞,2022,9.0,20220924.0,新北市政府警察局,新北市三峽區新北市三峽區龍埔路198016號燈桿旁,晴,市區道路,2.0,慢車,女,57.0,未保持行車安全距離,否
追撞,2022,9.0,20220924.0,新北市政府警察局,新北市三峽區新北市三峽區龍埔路198016號燈桿旁,晴,市區道路,3.0,小客車,男,54.0,未保持行車安全距離,否
側撞,2022,9.0,20220924.0,高雄市政府警察局,高雄市旗津區旗津二路153號前0.0公尺前,晴,市區道路,1.0,機車,男,54.0,未依規定讓車,否
側撞,2022,9.0,20220924.0,高雄市政府警察局,高雄市旗津區旗津二路153號前0.0公尺前,晴,市區道路,2.0,機車,男,18.0,未依規定讓車,否
側撞,2022,9.0,20220924.0,高雄市政府警察局,高雄市旗津區旗津二路153號前0.0公尺前,晴,市區道路,3.0,機車,女,64.0,未依規定讓車,否
側撞,2022,9.0,20220924.0,高雄市政府警察局,高雄市旗津區旗津二路153號前0.0公尺前,晴,市區道路,4.0,人,女,53.0,未依規定讓車,否
對撞,2022,9.0,20220924.0,彰化縣警察局,彰化縣田中鎮東源里中南路2段1號前0.0公尺,晴,村里道路,1.0,機車,女,19.0,逆向行駛,否
對撞,2022,9.0,20220924.0,彰化縣警察局,彰化縣田中鎮東源里中南路2段1號前0.0公尺,晴,村里道路,2.0,小客車,男,57.0,逆向行駛,否
對撞,2022,9.0,20220924.0,彰化縣警察局,彰化縣田中鎮東源里中南路2段1號前0.0公尺,晴,村里道路,3.0,人,男,18.0,逆向行駛,否
撞交通島,2022,9.0,20220925.0,新北市政府警察局,新北市淡水區淡金路1段 / 新北市淡水區水源街2段,雨,省道,1.0,機車,男,18.0,不明原因肇事,否
撞交通島,2022,9.0,20220925.0,新北市政府警察局,新北市淡水區淡金路1段 / 新北市淡水區水源街2段,雨,省道,2.0,,無或物(動物、堆置物),0.0,不明原因肇事,否
衝出路外,2022,9.0,20220925.0,南投縣政府警察局,南投縣埔里鎮中山路一段140號前,晴,村里道路,1.0,機車,男,18.0,不明原因肇事,否
衝出路外,2022,9.0,20220925.0,南投縣政府警察局,南投縣埔里鎮中山路一段140號前,晴,村里道路,2.0,,無或物(動物、堆置物),-1.0,不明原因肇事,否
撞路樹、電桿,2022,9.0,20220925.0,苗栗縣警察局,苗栗縣獅潭鄉台三線121.9公里處,晴,省道,1.0,機車,男,22.0,超速失控,否
撞路樹、電桿,2022,9.0,20220925.0,苗栗縣警察局,苗栗縣獅潭鄉台三線121.9公里處,晴,省道,2.0,,無或物(動物、堆置物),-1.0,超速失控,否
撞護欄(樁),2022,9.0,20220925.0,新竹縣政府警察局,新竹縣竹北市中華路南下方向明新科大下坡處、台1縣66公里處,晴,省道,1.0,機車,女,16.0,超速失控,否
撞護欄(樁),2022,9.0,20220925.0,新竹縣政府警察局,新竹縣竹北市中華路南下方向明新科大下坡處、台1縣66公里處,晴,省道,2.0,,無或物(動物、堆置物),-1.0,超速失控,否
撞護欄(樁),2022,9.0,20220925.0,新竹縣政府警察局,新竹縣竹北市中華路南下方向明新科大下坡處、台1縣66公里處,晴,省道,3.0,,無或物(動物、堆置物),-1.0,超速失控,否
追撞,2022,9.0,20220925.0,花蓮縣警察局,花蓮縣新城鄉台9線 178公里,陰,省道,1.0,機車,男,41.0,未注意車前狀態,否
追撞,2022,9.0,20220925.0,花蓮縣警察局,花蓮縣新城鄉台9線 178公里,陰,省道,2.0,小貨車(含客、貨兩用),男,51.0,未注意車前狀態,否
追撞,2022,9.0,20220925.0,花蓮縣警察局,花蓮縣新城鄉台9線 178公里,陰,省道,3.0,人,女,29.0,未注意車前狀態,否
追撞,2022,9.0,20220925.0,嘉義縣警察局,嘉義縣番路鄉內甕村嘉127線1公里500公尺處,晴,鄉道,1.0,小貨車(含客、貨兩用),女,55.0,未注意車前狀態,否
追撞,2022,9.0,20220925.0,嘉義縣警察局,嘉義縣番路鄉內甕村嘉127線1公里500公尺處,晴,鄉道,2.0,機車,男,65.0,未注意車前狀態,否
追撞,2022,9.0,20220925.0,嘉義縣警察局,嘉義縣番路鄉內甕村嘉127線1公里500公尺處,晴,鄉道,3.0,人,女,62.0,未注意車前狀態,否
追撞,2022,9.0,20220925.0,嘉義縣警察局,嘉義縣番路鄉內甕村嘉127線1公里500公尺處,晴,鄉道,4.0,人,女,6.0,未注意車前狀態,否
穿越道路中,2022,9.0,20220925.0,桃園市政府警察局,桃園市大溪區瑞安路一段與大溪橋路口,晴,市區道路,1.0,人,男,63.0,未依規定行走行人穿越道、地下道、天橋而穿越道路,否
穿越道路中,2022,9.0,20220925.0,桃園市政府警察局,桃園市大溪區瑞安路一段與大溪橋路口,晴,市區道路,2.0,小客車,男,25.0,未依規定行走行人穿越道、地下道、天橋而穿越道路,否
穿越道路中,2022,9.0,20220925.0,桃園市政府警察局,桃園市大溪區瑞安路一段與大溪橋路口,晴,市區道路,3.0,人,男,25.0,未依規定行走行人穿越道、地下道、天橋而穿越道路,否
側撞,2022,9.0,20220925.0,南投縣政府警察局,南投縣埔里鎮中山路四段1號前0.0公尺,晴,省道,1.0,機車,男,76.0,左轉彎未依規定,否
側撞,2022,9.0,20220925.0,南投縣政府警察局,南投縣埔里鎮中山路四段1號前0.0公尺,晴,省道,2.0,小客車,男,44.0,左轉彎未依規定,否
衝出路外,2022,9.0,20220925.0,彰化縣警察局,彰化縣溪州鄉大庄村田中路前0.0公尺南側,晴,其他,1.0,機車,男,80.0,尚未發現肇事因素,否
衝出路外,2022,9.0,20220925.0,彰化縣警察局,彰化縣溪州鄉大庄村田中路前0.0公尺南側,晴,其他,2.0,,無或物(動物、堆置物),0.0,尚未發現肇事因素,否
其他,2022,9.0,20220926.0,新北市政府警察局,新北市新莊區中正路 / 新北市新莊區中正路,雨,市區道路,1.0,小客車,男,30.0,酒醉(後)駕駛失控,否
其他,2022,9.0,20220926.0,新北市政府警察局,新北市新莊區中正路 / 新北市新莊區中正路,雨,市區道路,2.0,機車,男,51.0,酒醉(後)駕駛失控,否
穿越道路中,2022,9.0,20220926.0,新北市政府警察局,新北市泰山區新北市泰山區新北大道6段第357059號燈桿,晴,市區道路,1.0,人,男,77.0,其他引起事故之疏失或行為,否
穿越道路中,2022,9.0,20220926.0,新北市政府警察局,新北市泰山區新北市泰山區新北大道6段第357059號燈桿,晴,市區道路,2.0,小客車,男,29.0,其他引起事故之疏失或行為,否
穿越道路中,2022,9.0,20220926.0,臺北市政府警察局,臺北市大安區忠孝東路3段 / 臺北市大安區新生南路1段,陰,市區道路,1.0,機車,男,24.0,搶越行人穿越道,否
穿越道路中,2022,9.0,20220926.0,臺北市政府警察局,臺北市大安區忠孝東路3段 / 臺北市大安區新生南路1段,陰,市區道路,2.0,人,女,85.0,搶越行人穿越道,否
在路上作業中,2022,9.0,20220926.0,高雄市政府警察局,高雄市路竹區環球路358之2號前0.0公尺前,晴,市區道路,1.0,人,男,55.0,在路上工作未設適當標識,否
在路上作業中,2022,9.0,20220926.0,高雄市政府警察局,高雄市路竹區環球路358之2號前0.0公尺前,晴,市區道路,2.0,機車,女,48.0,在路上工作未設適當標識,否
在路上作業中,2022,9.0,20220926.0,高雄市政府警察局,高雄市路竹區環球路358之2號前0.0公尺前,晴,市區道路,3.0,曳引車,男,35.0,在路上工作未設適當標識,否
追撞,2022,9.0,20220926.0,桃園市政府警察局,桃園市龜山區頂湖路43號前0.0公尺附近,晴,市區道路,1.0,全聯結車,男,58.0,未保持行車安全距離,否
追撞,2022,9.0,20220926.0,桃園市政府警察局,桃園市龜山區頂湖路43號前0.0公尺附近,晴,市區道路,2.0,小客車,男,40.0,未保持行車安全距離,否
追撞,2022,9.0,20220926.0,桃園市政府警察局,桃園市龜山區頂湖路43號前0.0公尺附近,晴,市區道路,3.0,小客車,男,57.0,未保持行車安全距離,否
追撞,2022,9.0,20220926.0,桃園市政府警察局,桃園市龜山區頂湖路43號前0.0公尺附近,晴,市區道路,4.0,人,女,88.0,未保持行車安全距離,否
追撞,2022,9.0,20220926.0,桃園市政府警察局,桃園市龜山區頂湖路43號前0.0公尺附近,晴,市區道路,5.0,人,女,56.0,未保持行車安全距離,否
穿越道路中,2022,9.0,20220926.0,嘉義縣警察局,嘉義縣大林鎮過溪里過溪578號前(162線13公里350公尺處),晴,縣道,1.0,人,女,82.0,未依標誌、標線、號誌或手勢指揮穿越道路,否
穿越道路中,2022,9.0,20220926.0,嘉義縣警察局,嘉義縣大林鎮過溪里過溪578號前(162線13公里350公尺處),晴,縣道,2.0,機車,男,33.0,未依標誌、標線、號誌或手勢指揮穿越道路,否
衝出路外,2022,9.0,20220926.0,花蓮縣警察局,花蓮縣富里鄉台9線 286公里100.0公尺處南側向外側,晴,省道,1.0,機車,男,57.0,未注意車前狀態,否
衝出路外,2022,9.0,20220926.0,花蓮縣警察局,花蓮縣富里鄉台9線 286公里100.0公尺處南側向外側,晴,省道,2.0,,無或物(動物、堆置物),-1.0,未注意車前狀態,否
其他,2022,9.0,20220926.0,新竹縣政府警察局,新竹縣湖口鄉成功路口 / 新竹縣湖口鄉德興路口,晴,市區道路,1.0,曳引車,男,40.0,未注意車前狀態,否
其他,2022,9.0,20220926.0,新竹縣政府警察局,新竹縣湖口鄉成功路口 / 新竹縣湖口鄉德興路口,晴,市區道路,2.0,機車,男,86.0,未注意車前狀態,否
撞護欄(樁),2022,9.0,20220926.0,花蓮縣警察局,花蓮縣秀林鄉台8線 184公里300.0公尺處西側,雨,省道,1.0,機車,男,49.0,酒醉(後)駕駛失控,否
撞護欄(樁),2022,9.0,20220926.0,花蓮縣警察局,花蓮縣秀林鄉台8線 184公里300.0公尺處西側,雨,省道,2.0,,無或物(動物、堆置物),-1.0,酒醉(後)駕駛失控,否
追撞,2022,9.0,20220927.0,彰化縣警察局,彰化縣溪州鄉大庄村登山路1段63號前0.0公尺,晴,村里道路,1.0,機車,男,73.0,未保持行車安全距離,否
追撞,2022,9.0,20220927.0,彰化縣警察局,彰化縣溪州鄉大庄村登山路1段63號前0.0公尺,晴,村里道路,2.0,小貨車(含客、貨兩用),男,59.0,未保持行車安全距離,否
其他,2022,9.0,20220927.0,臺東縣警察局,臺東縣金峰鄉新興村84-7號旁森川南線產業道路,晴,專用道路,1.0,小貨車(含客、貨兩用),男,52.0,煞車失靈,否
其他,2022,9.0,20220927.0,臺東縣警察局,臺東縣金峰鄉新興村84-7號旁森川南線產業道路,晴,專用道路,2.0,機車,男,73.0,煞車失靈,否
其他,2022,9.0,20220927.0,臺東縣警察局,臺東縣金峰鄉新興村84-7號旁森川南線產業道路,晴,專用道路,3.0,機車,女,63.0,煞車失靈,否
穿越道路中,2022,9.0,20220927.0,花蓮縣警察局,花蓮縣玉里鎮台9線與純柑路口附近,陰,村里道路,1.0,小客車,男,50.0,未注意車前狀態,否
穿越道路中,2022,9.0,20220927.0,花蓮縣警察局,花蓮縣玉里鎮台9線與純柑路口附近,陰,村里道路,2.0,人,女,82.0,未注意車前狀態,否
穿越道路中,2022,9.0,20220927.0,新北市政府警察局,新北市淡水區中山北路1段 / 新北市淡水區新興街,晴,市區道路,1.0,機車,男,38.0,搶越行人穿越道,否
穿越道路中,2022,9.0,20220927.0,新北市政府警察局,新北市淡水區中山北路1段 / 新北市淡水區新興街,晴,市區道路,2.0,人,男,11.0,搶越行人穿越道,否
側撞,2022,9.0,20220927.0,高雄市政府警察局,高雄市三民區民族一路 / 高雄市三民區大順二路,晴,市區道路,1.0,小客車,男,26.0,違反號誌管制或指揮,否
側撞,2022,9.0,20220927.0,高雄市政府警察局,高雄市三民區民族一路 / 高雄市三民區大順二路,晴,市區道路,2.0,機車,男,21.0,違反號誌管制或指揮,否
側撞,2022,9.0,20220927.0,高雄市政府警察局,高雄市三民區民族一路 / 高雄市三民區大順二路,晴,市區道路,3.0,人,女,21.0,違反號誌管制或指揮,否
撞交通島,2022,9.0,20220928.0,高雄市政府警察局,高雄市新興區中正三路附近 / 高雄市新興區復興一路附近,晴,市區道路,1.0,機車,男,27.0,酒醉(後)駕駛失控,否
撞交通島,2022,9.0,20220928.0,高雄市政府警察局,高雄市新興區中正三路附近 / 高雄市新興區復興一路附近,晴,市區道路,2.0,,無或物(動物、堆置物),111.0,酒醉(後)駕駛失控,否
路口交岔撞,2022,9.0,20220928.0,雲林縣警察局,雲林縣元長鄉合和村合和8電桿旁路口,晴,村里道路,1.0,慢車,男,82.0,未依規定讓車,否
路口交岔撞,2022,9.0,20220928.0,雲林縣警察局,雲林縣元長鄉合和村合和8電桿旁路口,晴,村里道路,2.0,小貨車(含客、貨兩用),女,70.0,未依規定讓車,否
側撞,2022,9.0,20220928.0,臺中市政府警察局,臺中市清水區橋頭里橋江北街1段前0.0公尺,晴,市區道路,1.0,小貨車(含客、貨兩用),男,69.0,未依規定讓車,否
側撞,2022,9.0,20220928.0,臺中市政府警察局,臺中市清水區橋頭里橋江北街1段前0.0公尺,晴,市區道路,2.0,機車,男,84.0,未依規定讓車,否
